id_ekonomi,iso_code,tahun,bulan,pdrb_milyar,pertumbuhan_ekonomi,inflasi_rate,tingkat_pengangguran,tingkat_partisipasi_kerja,upah_minimum_regional,sektor_pertanian,sektor_industri,sektor_perdagangan,sektor_jasa,sektor_pariwisata,penurunan_omzet_umkm,penutupan_usaha,bantuan_sosial_milyar,recovery_index,business_confidence
1092,ID-RI,2022,9,615.19,3.88,1.58,3.47,67.67,1540120,36.05,20.3,22.47,11.22,14.28,14.67,31,99.7,65.45,65.69
1093,ID-JA,2022,9,208.65,5.33,3.54,3.93,73.27,1561222,39.16,24.51,24.78,16.7,14.6,0.96,52,51.47,76.58,71.92
1094,ID-SS,2022,9,205.73,5.47,1.19,6.88,64.01,1508532,30.45,18.51,15.52,17.39,7.36,8.41,75,79.38,71.54,70.84
1095,ID-BE,2022,9,196.58,3.1,2.16,3.53,61.49,1465088,37.86,22.64,16.35,10.87,12.64,18.06,96,17.1,82.11,83.62
1096,ID-LA,2022,9,211.53,2.21,1.6,4.96,66.6,1492866,24.38,23.12,18.23,12.84,9.76,6.64,64,56.48,64.1,60.66
1097,ID-BB,2022,9,186.29,6.03,2.45,7.6,73.21,1509368,26.68,14.7,19.31,16.71,15.0,0.81,18,82.65,68.2,63.81
1098,ID-KR,2022,9,217.56,4.71,3.08,4.12,66.06,1535714,22.31,15.19,17.85,10.56,10.38,4.23,32,24.6,65.41,74.11
1099,ID-JK,2022,9,2445.64,6.79,3.93,5.65,74.47,4620901,6.22,43.56,20.52,23.21,7.99,14.57,16,97.72,75.31,76.38
1100,ID-JB,2022,9,1663.01,3.21,2.87,5.3,61.49,1754087,9.93,38.42,27.45,21.91,4.25,0.92,98,80.74,83.66,79.63
1101,ID-JT,2022,9,1141.69,3.72,1.11,6.9,68.63,1631896,35.82,10.71,23.89,19.53,11.42,1.59,70,96.09,89.29,92.93
1102,ID-YO,2022,9,185.99,4.13,3.45,6.98,61.03,1492305,23.65,11.94,23.64,19.55,13.79,5.06,78,40.91,85.52,77.66
1103,ID-JI,2022,9,1460.28,5.83,1.34,4.1,63.05,1986595,9.5,30.95,29.42,19.3,6.82,7.94,32,93.13,69.42,63.17
1104,ID-BT,2022,9,200.52,5.37,3.04,7.77,69.96,1558556,37.87,18.09,19.47,16.93,10.82,8.72,30,90.59,75.65,74.4
1105,ID-BA,2022,9,280.31,6.37,2.99,4.3,62.33,2413725,26.22,22.97,22.21,19.73,7.07,19.96,86,72.66,89.52,96.59
1106,ID-NB,2022,9,188.78,4.77,1.42,3.6,60.12,1573523,29.7,21.21,20.51,10.63,9.41,13.87,17,23.45,74.53,71.92
1107,ID-NT,2022,9,213.91,4.48,3.76,5.35,69.96,1430447,35.55,13.94,24.08,12.59,8.61,6.32,14,91.52,79.48,84.31
1108,ID-KB,2022,9,185.61,5.14,2.97,6.82,68.46,1443438,25.39,15.0,21.95,13.24,6.88,8.96,64,54.58,76.67,86.47
1109,ID-KT,2022,9,217.28,4.7,3.04,5.86,67.8,1571834,34.93,18.62,22.2,17.95,12.8,7.64,16,58.08,69.66,76.24
1110,ID-KS,2022,9,205.87,6.41,1.11,4.76,63.31,1481680,36.44,16.67,24.21,12.69,7.65,11.25,31,88.06,67.58,74.78
1111,ID-KI,2022,9,214.29,4.5,3.8,6.57,60.31,1556276,39.98,16.07,15.45,13.76,8.83,9.32,80,86.02,81.31,79.45
1112,ID-KU,2022,9,180.18,3.46,1.58,6.85,67.07,1504686,29.14,10.71,19.53,14.45,11.65,10.8,24,28.42,80.49,72.34
1113,ID-SA,2022,9,200.42,5.26,1.46,5.14,63.97,1525071,32.98,18.83,20.05,16.88,11.26,8.16,25,88.74,63.42,57.51
1114,ID-ST,2022,9,190.87,3.0,1.97,7.41,70.1,1485315,39.86,12.77,24.45,19.97,12.1,1.12,75,87.61,62.15,67.3
1115,ID-SN,2022,9,500.5,5.57,2.43,6.38,71.33,1505017,38.92,21.5,19.32,13.64,12.72,0.04,35,41.84,66.36,67.6
1116,ID-SG,2022,9,219.53,3.93,1.98,4.62,60.92,1428923,36.46,18.5,16.93,15.26,12.81,0.63,78,75.11,72.13,66.08
1117,ID-GO,2022,9,196.2,2.9,2.04,4.12,66.79,1544879,26.35,11.37,23.99,15.19,5.11,1.9,86,40.16,82.83,82.32
1118,ID-SR,2022,9,204.1,2.68,2.98,7.36,74.46,1508770,23.13,14.19,16.72,11.73,7.96,1.68,93,99.67,81.02,77.39
1119,ID-MA,2022,9,205.31,4.3,3.61,4.42,71.43,1572142,32.34,16.6,15.93,16.22,14.49,8.19,87,82.84,60.93,53.27
1120,ID-MU,2022,9,196.92,2.67,3.72,6.17,69.68,1570386,34.49,20.43,17.34,13.06,11.24,15.6,28,76.65,88.86,80.86
1121,ID-PA,2022,9,218.44,5.12,1.84,4.43,67.84,1451256,25.69,11.58,20.29,14.24,8.11,4.68,91,52.64,60.73,51.73
1122,ID-PB,2022,9,195.99,4.6,3.86,7.0,72.92,1458942,20.94,11.5,21.45,12.81,13.55,1.06,39,29.52,68.42,74.67
