id_cluster,iso_code,tanggal_terdeteksi,tanggal_selesai,nama_cluster,jenis_cluster,nama_lokasi,alamat_lokasi,latitude,longitude,kasus_index,total_kasus_terkait,total_kontak_erat,total_suspect,kasus_anak,kasus_dewasa,kasus_lansia,kasus_laki,kasus_perempuan,kasus_tanpa_gejala,kasus_ringan,kasus_sedang,kasus_berat,kasus_kritis,kasus_meninggal,contact_tracing_completed,area_disinfection,temporary_closure,mass_testing,status_cluster,catatan
470,ID-BT,2020-04-10,2020-04-18,Cluster Rumah Sakit Banten 4,Rumah Sakit,Lokasi Rumah Sakit Banten,"Jl. Rumah Sakit No. 25, Banten",-3.54926,120.484637,1,24,102,23,3,13,2,11,13,5,10,2,0,0,0,False,True,False,True,Terkendali,Cluster Rumah Sakit terdeteksi di Banten dengan 24 kasus terkait
471,ID-BT,2020-04-09,2020-04-28,Cluster Lainnya Banten 5,Lainnya,Lokasi Lainnya Banten,"Jl. Lainnya No. 20, Banten",-7.550958,121.786821,1,7,18,4,0,4,1,3,4,2,2,1,0,0,0,False,False,False,False,Terkendali,Cluster Lainnya terdeteksi di Banten dengan 7 kasus terkait
472,ID-BT,2021-10-15,2021-11-04,Cluster Perkantoran Banten 6,Perkantoran,Lokasi Perkantoran Banten,"Jl. Perkantoran No. 33, Banten",-0.17968,124.733425,1,97,214,29,22,65,18,50,47,22,48,19,7,2,1,False,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Banten dengan 97 kasus terkait
473,ID-BT,2021-11-10,2021-12-15,Cluster Perkantoran Banten 7,Perkantoran,Lokasi Perkantoran Banten,"Jl. Perkantoran No. 35, Banten",-1.867386,127.929134,1,45,191,52,11,31,8,24,21,12,24,8,1,1,0,False,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Banten dengan 45 kasus terkait
474,ID-BT,2021-08-30,2021-10-13,Cluster Olahraga Banten 8,Olahraga,Lokasi Olahraga Banten,"Jl. Olahraga No. 87, Banten",3.855377,139.600715,1,20,66,17,4,13,2,10,10,7,10,2,0,0,0,True,False,False,False,Selesai,Cluster Olahraga terdeteksi di Banten dengan 20 kasus terkait
475,ID-BT,2020-08-10,2020-09-09,Cluster Keagamaan Banten 9,Keagamaan,Lokasi Keagamaan Banten,"Jl. Keagamaan No. 3, Banten",-1.678183,133.312266,1,127,346,55,32,68,21,61,66,43,51,13,6,2,2,True,True,False,True,Selesai,Cluster Keagamaan terdeteksi di Banten dengan 127 kasus terkait
476,ID-BT,2022-08-09,2022-09-29,Cluster Olahraga Banten 10,Olahraga,Lokasi Olahraga Banten,"Jl. Olahraga No. 49, Banten",0.702787,110.561361,1,143,454,75,31,93,16,60,83,45,68,15,8,1,0,False,False,False,False,Selesai,Cluster Olahraga terdeteksi di Banten dengan 143 kasus terkait
477,ID-BT,2022-03-10,2022-04-29,Cluster Universitas Banten 11,Universitas,Lokasi Universitas Banten,"Jl. Universitas No. 18, Banten",-2.735502,106.196521,1,79,208,29,51,21,0,42,37,19,35,12,5,1,0,False,True,False,True,Terkendali,Cluster Universitas terdeteksi di Banten dengan 79 kasus terkait
478,ID-BT,2022-07-30,2022-09-10,Cluster Universitas Banten 12,Universitas,Lokasi Universitas Banten,"Jl. Universitas No. 40, Banten",0.149449,100.230177,1,30,147,16,19,7,2,16,14,8,14,5,0,0,0,False,True,False,True,Selesai,Cluster Universitas terdeteksi di Banten dengan 30 kasus terkait
479,ID-BA,2022-03-25,2022-04-26,Cluster Sekolah Bali 1,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 47, Bali",-9.873489,137.431032,1,50,138,30,34,20,1,20,30,13,21,7,1,0,0,True,True,True,True,Terkendali,Cluster Sekolah terdeteksi di Bali dengan 50 kasus terkait
480,ID-BA,2021-02-06,2021-03-11,Cluster Perkantoran Bali 2,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 69, Bali",-7.900867,99.267146,1,63,180,48,10,39,7,25,38,25,35,6,3,0,0,False,True,True,False,Terkendali,Cluster Perkantoran terdeteksi di Bali dengan 63 kasus terkait
481,ID-BA,2021-10-27,2021-12-11,Cluster Keluarga Bali 3,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 70, Bali",5.280709,123.30613,1,19,49,6,3,10,2,9,10,5,9,2,1,0,0,False,False,False,False,Terkendali,Cluster Keluarga terdeteksi di Bali dengan 19 kasus terkait
482,ID-BA,2022-07-04,2022-08-02,Cluster Sekolah Bali 4,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 89, Bali",2.165162,127.469009,1,43,204,44,19,14,3,20,23,16,25,8,1,1,0,False,False,False,True,Selesai,Cluster Sekolah terdeteksi di Bali dengan 43 kasus terkait
483,ID-BA,2021-04-14,2021-06-02,Cluster Perkantoran Bali 5,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 2, Bali",4.766296,132.608595,1,72,291,47,10,43,8,36,36,19,40,9,2,1,1,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Bali dengan 72 kasus terkait
484,ID-BA,2022-05-04,2022-06-20,Cluster Keluarga Bali 6,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 56, Bali",-2.503489,112.122247,1,20,70,11,5,10,3,11,9,4,9,2,1,0,0,False,False,False,True,Terkendali,Cluster Keluarga terdeteksi di Bali dengan 20 kasus terkait
485,ID-BA,2021-05-27,2021-06-22,Cluster Mall Bali 7,Mall,Lokasi Mall Bali,"Jl. Mall No. 3, Bali",-2.621245,96.75495,1,7,24,2,1,4,1,3,4,1,3,0,0,0,0,True,False,True,True,Terkendali,Cluster Mall terdeteksi di Bali dengan 7 kasus terkait
486,ID-BA,2020-08-01,2020-09-08,Cluster Pernikahan Bali 8,Pernikahan,Lokasi Pernikahan Bali,"Jl. Pernikahan No. 75, Bali",-5.281911,118.270475,1,68,283,52,9,40,10,30,38,22,40,11,2,1,0,True,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Bali dengan 68 kasus terkait
487,ID-BA,2020-12-09,2021-02-03,Cluster Perkantoran Bali 9,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 51, Bali",-3.983139,129.081007,1,98,228,49,12,58,11,49,49,37,45,18,7,1,1,False,False,False,True,Terkendali,Cluster Perkantoran terdeteksi di Bali dengan 98 kasus terkait
488,ID-BA,2021-06-03,2021-07-29,Cluster Pabrik Bali 10,Pabrik,Lokasi Pabrik Bali,"Jl. Pabrik No. 21, Bali",-7.15527,101.383394,1,76,205,53,8,47,13,36,40,23,41,14,5,1,0,True,True,False,False,Selesai,Cluster Pabrik terdeteksi di Bali dengan 76 kasus terkait
489,ID-BA,2020-04-07,2020-04-27,Cluster Keluarga Bali 11,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 21, Bali",-3.165076,135.927173,1,23,49,13,4,14,3,12,11,4,13,4,0,0,0,True,False,False,True,Terkendali,Cluster Keluarga terdeteksi di Bali dengan 23 kasus terkait
490,ID-BA,2022-03-24,2022-05-12,Cluster Keluarga Bali 12,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 26, Bali",-4.842287,120.139384,1,5,15,4,0,3,0,2,3,1,2,0,0,0,0,True,False,False,True,Terkendali,Cluster Keluarga terdeteksi di Bali dengan 5 kasus terkait
491,ID-BA,2022-07-30,2022-08-25,Cluster Keluarga Bali 13,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 56, Bali",-3.815565,95.204496,1,9,25,4,2,4,1,3,6,2,5,1,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Bali dengan 9 kasus terkait
492,ID-BA,2021-08-14,2021-09-22,Cluster Perkantoran Bali 14,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 20, Bali",-5.24363,110.151631,1,100,264,70,17,65,18,45,55,28,43,17,7,1,0,False,True,False,True,Terkendali,Cluster Perkantoran terdeteksi di Bali dengan 100 kasus terkait
493,ID-BA,2021-01-12,2021-03-08,Cluster Mall Bali 15,Mall,Lokasi Mall Bali,"Jl. Mall No. 83, Bali",-4.272939,108.63885,1,28,80,17,3,18,3,16,12,10,15,3,1,0,0,False,False,True,False,Selesai,Cluster Mall terdeteksi di Bali dengan 28 kasus terkait
494,ID-BA,2021-11-27,2021-12-23,Cluster Perkantoran Bali 16,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 53, Bali",-2.915695,107.233235,1,18,60,11,3,9,2,10,8,6,8,3,1,0,0,False,False,True,False,Selesai,Cluster Perkantoran terdeteksi di Bali dengan 18 kasus terkait
495,ID-BA,2021-10-18,2021-12-05,Cluster Universitas Bali 17,Universitas,Lokasi Universitas Bali,"Jl. Universitas No. 96, Bali",-3.103897,112.231291,1,46,209,36,24,14,3,24,22,11,24,5,1,0,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Bali dengan 46 kasus terkait
496,ID-BA,2021-10-30,2021-12-17,Cluster Perkantoran Bali 18,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 63, Bali",0.052414,140.566464,1,30,124,36,3,16,5,14,16,8,12,4,1,0,0,False,False,False,True,Selesai,Cluster Perkantoran terdeteksi di Bali dengan 30 kasus terkait
497,ID-BA,2020-11-13,2020-11-22,Cluster Keagamaan Bali 19,Keagamaan,Lokasi Keagamaan Bali,"Jl. Keagamaan No. 69, Bali",-5.558177,113.840365,1,60,185,30,15,39,11,32,28,19,24,11,1,1,0,True,True,False,False,Terkendali,Cluster Keagamaan terdeteksi di Bali dengan 60 kasus terkait
498,ID-BA,2022-04-02,2022-04-24,Cluster Keluarga Bali 20,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 59, Bali",-0.746599,139.08895,1,9,26,4,0,5,1,4,5,3,3,1,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Bali dengan 9 kasus terkait
499,ID-BA,2020-06-16,2020-08-08,Cluster Pabrik Bali 21,Pabrik,Lokasi Pabrik Bali,"Jl. Pabrik No. 74, Bali",-8.285462,134.056021,1,34,86,19,4,22,6,20,14,11,16,5,2,0,0,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Bali dengan 34 kasus terkait
500,ID-BA,2022-07-18,2022-09-03,Cluster Olahraga Bali 22,Olahraga,Lokasi Olahraga Bali,"Jl. Olahraga No. 10, Bali",-9.245108,122.97728,1,21,71,16,3,10,3,11,10,6,9,3,0,0,0,False,True,False,True,Terkendali,Cluster Olahraga terdeteksi di Bali dengan 21 kasus terkait
501,ID-BA,2020-03-26,2020-05-11,Cluster Rumah Sakit Bali 23,Rumah Sakit,Lokasi Rumah Sakit Bali,"Jl. Rumah Sakit No. 98, Bali",-3.605132,99.565612,1,46,166,40,13,28,5,26,20,12,26,6,2,0,0,True,False,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Bali dengan 46 kasus terkait
502,ID-BA,2020-07-07,2020-07-24,Cluster Keagamaan Bali 24,Keagamaan,Lokasi Keagamaan Bali,"Jl. Keagamaan No. 48, Bali",-10.504948,99.183452,1,62,207,47,6,33,6,30,32,16,34,7,3,0,0,False,True,False,True,Selesai,Cluster Keagamaan terdeteksi di Bali dengan 62 kasus terkait
503,ID-BA,2022-06-02,2022-07-01,Cluster Perkantoran Bali 25,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 61, Bali",3.359933,112.22126,1,25,79,8,3,17,4,14,11,6,12,3,1,0,0,False,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Bali dengan 25 kasus terkait
504,ID-BA,2022-03-06,2022-04-06,Cluster Olahraga Bali 26,Olahraga,Lokasi Olahraga Bali,"Jl. Olahraga No. 81, Bali",4.448094,131.129278,1,113,358,98,23,74,16,46,67,32,67,15,3,1,1,True,False,False,True,Selesai,Cluster Olahraga terdeteksi di Bali dengan 113 kasus terkait
505,ID-BA,2021-01-26,2021-02-15,Cluster Perkantoran Bali 27,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 66, Bali",-10.170631,112.975581,1,83,372,58,9,45,10,34,49,25,46,12,6,1,0,True,False,False,True,Terkendali,Cluster Perkantoran terdeteksi di Bali dengan 83 kasus terkait
506,ID-BA,2021-05-08,2021-06-28,Cluster Perkantoran Bali 28,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 8, Bali",-8.354317,96.451349,1,75,302,80,10,50,13,43,32,18,43,11,2,1,0,False,True,False,False,Terkendali,Cluster Perkantoran terdeteksi di Bali dengan 75 kasus terkait
507,ID-BA,2021-03-20,2021-04-13,Cluster Mall Bali 29,Mall,Lokasi Mall Bali,"Jl. Mall No. 58, Bali",-2.873189,118.125047,1,10,40,10,2,6,1,5,5,2,5,1,0,0,0,False,True,False,True,Selesai,Cluster Mall terdeteksi di Bali dengan 10 kasus terkait
508,ID-BA,2021-12-02,2021-12-24,Cluster Sekolah Bali 30,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 87, Bali",5.600232,105.901119,1,52,145,29,32,22,2,29,23,11,28,6,3,0,0,False,True,True,False,Selesai,Cluster Sekolah terdeteksi di Bali dengan 52 kasus terkait
509,ID-BA,2021-09-23,2021-10-31,Cluster Sekolah Bali 31,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 74, Bali",1.360178,102.359377,1,61,181,50,27,14,0,27,34,13,30,8,1,0,0,False,True,True,False,Selesai,Cluster Sekolah terdeteksi di Bali dengan 61 kasus terkait
510,ID-BA,2020-06-13,2020-07-10,Cluster Keagamaan Bali 32,Keagamaan,Lokasi Keagamaan Bali,"Jl. Keagamaan No. 43, Bali",-8.378199,129.878843,1,165,506,137,41,96,24,91,74,45,82,18,3,3,2,False,False,False,False,Terkendali,Cluster Keagamaan terdeteksi di Bali dengan 165 kasus terkait
511,ID-BA,2020-08-30,2020-09-24,Cluster Pernikahan Bali 33,Pernikahan,Lokasi Pernikahan Bali,"Jl. Pernikahan No. 68, Bali",-10.711499,102.651686,1,177,573,109,31,102,28,74,103,41,99,27,7,3,2,True,True,False,False,Selesai,Cluster Pernikahan terdeteksi di Bali dengan 177 kasus terkait
512,ID-BA,2022-04-23,2022-06-12,Cluster Sekolah Bali 34,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 50, Bali",-6.970148,120.452191,1,55,225,31,37,20,2,24,31,14,22,5,1,1,0,True,True,False,False,Selesai,Cluster Sekolah terdeteksi di Bali dengan 55 kasus terkait
513,ID-BA,2021-09-04,2021-10-03,Cluster Sekolah Bali 35,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 9, Bali",5.365185,113.458415,1,40,161,42,21,19,3,23,17,13,21,6,1,0,0,False,False,True,True,Selesai,Cluster Sekolah terdeteksi di Bali dengan 40 kasus terkait
514,ID-BA,2022-09-06,2022-09-28,Cluster Universitas Bali 36,Universitas,Lokasi Universitas Bali,"Jl. Universitas No. 2, Bali",-10.280196,139.218613,1,20,56,9,6,5,0,11,9,7,11,3,1,0,0,False,False,False,True,Selesai,Cluster Universitas terdeteksi di Bali dengan 20 kasus terkait
515,ID-BA,2021-03-20,2021-05-09,Cluster Transportasi Bali 37,Transportasi,Lokasi Transportasi Bali,"Jl. Transportasi No. 24, Bali",0.85273,102.179734,1,4,15,2,0,2,0,1,3,1,1,0,0,0,0,False,True,False,False,Terkendali,Cluster Transportasi terdeteksi di Bali dengan 4 kasus terkait
516,ID-BA,2022-07-01,2022-08-10,Cluster Sekolah Bali 38,Sekolah,Lokasi Sekolah Bali,"Jl. Sekolah No. 58, Bali",-10.543942,137.766757,1,32,124,35,10,10,2,17,15,12,18,5,1,0,0,True,False,False,False,Selesai,Cluster Sekolah terdeteksi di Bali dengan 32 kasus terkait
517,ID-BA,2022-02-24,2022-04-18,Cluster Universitas Bali 39,Universitas,Lokasi Universitas Bali,"Jl. Universitas No. 1, Bali",-7.689519,119.497319,1,67,276,81,22,16,2,32,35,15,33,12,2,0,0,True,True,False,False,Selesai,Cluster Universitas terdeteksi di Bali dengan 67 kasus terkait
518,ID-BA,2021-01-06,2021-02-10,Cluster Keluarga Bali 40,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 7, Bali",-7.608146,108.651391,1,16,53,13,4,10,2,6,10,3,8,2,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Bali dengan 16 kasus terkait
519,ID-BA,2020-09-08,2020-09-26,Cluster Pernikahan Bali 41,Pernikahan,Lokasi Pernikahan Bali,"Jl. Pernikahan No. 22, Bali",-2.832025,120.194105,1,104,312,34,18,69,16,60,44,30,44,12,6,2,1,True,True,False,False,Terkendali,Cluster Pernikahan terdeteksi di Bali dengan 104 kasus terkait
520,ID-BA,2021-08-04,2021-09-23,Cluster Keluarga Bali 42,Keluarga,Lokasi Keluarga Bali,"Jl. Keluarga No. 59, Bali",-8.284957,109.791458,1,21,101,17,5,11,3,10,11,4,11,3,1,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Bali dengan 21 kasus terkait
521,ID-BA,2021-12-28,2022-01-22,Cluster Perkantoran Bali 43,Perkantoran,Lokasi Perkantoran Bali,"Jl. Perkantoran No. 33, Bali",-8.883289,95.090776,1,47,137,30,10,26,5,21,26,9,20,8,2,0,0,False,False,False,True,Terkendali,Cluster Perkantoran terdeteksi di Bali dengan 47 kasus terkait
522,ID-BA,2020-12-16,2021-01-11,Cluster Pabrik Bali 44,Pabrik,Lokasi Pabrik Bali,"Jl. Pabrik No. 80, Bali",-1.13534,115.890299,1,47,110,12,13,31,6,24,23,9,20,8,2,1,0,True,True,False,False,Terkendali,Cluster Pabrik terdeteksi di Bali dengan 47 kasus terkait
523,ID-BA,2020-10-18,2020-10-25,Cluster Keagamaan Bali 45,Keagamaan,Lokasi Keagamaan Bali,"Jl. Keagamaan No. 72, Bali",4.068608,129.680949,1,36,94,26,8,22,3,19,17,10,17,7,2,0,0,True,False,False,False,Terkendali,Cluster Keagamaan terdeteksi di Bali dengan 36 kasus terkait
524,ID-BA,2021-05-20,2021-07-14,Cluster Mall Bali 46,Mall,Lokasi Mall Bali,"Jl. Mall No. 20, Bali",-2.745923,127.680296,1,18,52,10,2,12,3,8,10,5,7,3,0,0,0,True,False,False,False,Selesai,Cluster Mall terdeteksi di Bali dengan 18 kasus terkait
525,ID-BA,2020-12-26,2021-01-23,Cluster Keagamaan Bali 47,Keagamaan,Lokasi Keagamaan Bali,"Jl. Keagamaan No. 13, Bali",-7.769586,136.567323,1,162,491,93,41,107,16,76,86,52,80,17,8,4,1,False,True,False,True,Selesai,Cluster Keagamaan terdeteksi di Bali dengan 162 kasus terkait
526,ID-BA,2020-08-21,2020-09-09,Cluster Pernikahan Bali 48,Pernikahan,Lokasi Pernikahan Bali,"Jl. Pernikahan No. 93, Bali",1.600968,122.9087,1,197,431,47,52,108,36,97,100,65,111,24,12,3,3,False,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Bali dengan 197 kasus terkait
527,ID-BA,2020-03-22,2020-03-29,Cluster Rumah Sakit Bali 49,Rumah Sakit,Lokasi Rumah Sakit Bali,"Jl. Rumah Sakit No. 36, Bali",-5.950444,108.076077,1,8,20,2,1,5,0,4,4,2,4,1,0,0,0,True,False,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Bali dengan 8 kasus terkait
528,ID-BA,2022-07-12,2022-07-26,Cluster Universitas Bali 50,Universitas,Lokasi Universitas Bali,"Jl. Universitas No. 29, Bali",-4.242089,132.952064,1,58,189,51,39,24,4,25,33,21,30,8,3,0,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Bali dengan 58 kasus terkait
529,ID-NB,2022-06-22,2022-08-01,Cluster Sekolah Nusa Tenggara Barat 1,Sekolah,Lokasi Sekolah Nusa Tenggara Barat,"Jl. Sekolah No. 27, Nusa Tenggara Barat",5.154721,96.327119,1,33,130,24,21,16,0,19,14,8,14,6,1,0,0,True,True,True,True,Terkendali,Cluster Sekolah terdeteksi di Nusa Tenggara Barat dengan 33 kasus terkait
530,ID-NB,2021-09-22,2021-10-29,Cluster Sekolah Nusa Tenggara Barat 2,Sekolah,Lokasi Sekolah Nusa Tenggara Barat,"Jl. Sekolah No. 100, Nusa Tenggara Barat",-6.225805,95.322507,1,93,299,69,31,37,2,40,53,22,55,15,2,1,1,True,False,False,True,Terkendali,Cluster Sekolah terdeteksi di Nusa Tenggara Barat dengan 93 kasus terkait
531,ID-NB,2022-04-06,2022-05-30,Cluster Perkantoran Nusa Tenggara Barat 3,Perkantoran,Lokasi Perkantoran Nusa Tenggara Barat,"Jl. Perkantoran No. 1, Nusa Tenggara Barat",-8.71628,132.001995,1,43,178,30,7,27,8,17,26,10,20,4,2,1,0,True,True,True,True,Selesai,Cluster Perkantoran terdeteksi di Nusa Tenggara Barat dengan 43 kasus terkait
532,ID-NB,2020-04-25,2020-06-13,Cluster Perkantoran Nusa Tenggara Barat 4,Perkantoran,Lokasi Perkantoran Nusa Tenggara Barat,"Jl. Perkantoran No. 43, Nusa Tenggara Barat",-0.761909,138.298938,1,66,219,42,15,38,9,26,40,17,30,12,5,1,0,True,False,True,False,Selesai,Cluster Perkantoran terdeteksi di Nusa Tenggara Barat dengan 66 kasus terkait
533,ID-NB,2021-06-29,2021-08-20,Cluster Keluarga Nusa Tenggara Barat 5,Keluarga,Lokasi Keluarga Nusa Tenggara Barat,"Jl. Keluarga No. 91, Nusa Tenggara Barat",-8.074202,113.590599,1,14,38,7,3,7,2,8,6,3,7,2,0,0,0,True,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Nusa Tenggara Barat dengan 14 kasus terkait
534,ID-NB,2020-03-08,2020-03-20,Cluster Keluarga Nusa Tenggara Barat 6,Keluarga,Lokasi Keluarga Nusa Tenggara Barat,"Jl. Keluarga No. 55, Nusa Tenggara Barat",-3.037494,138.15524,1,26,60,17,3,16,2,13,13,8,14,5,1,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Nusa Tenggara Barat dengan 26 kasus terkait
535,ID-NB,2020-06-07,2020-07-29,Cluster Keluarga Nusa Tenggara Barat 7,Keluarga,Lokasi Keluarga Nusa Tenggara Barat,"Jl. Keluarga No. 70, Nusa Tenggara Barat",4.2751,116.118564,1,10,40,8,2,6,1,5,5,2,5,1,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Nusa Tenggara Barat dengan 10 kasus terkait
536,ID-NB,2020-03-02,2020-04-17,Cluster Rumah Sakit Nusa Tenggara Barat 8,Rumah Sakit,Lokasi Rumah Sakit Nusa Tenggara Barat,"Jl. Rumah Sakit No. 15, Nusa Tenggara Barat",3.41466,130.179165,1,5,22,4,0,2,0,2,3,1,2,0,0,0,0,False,True,False,False,Selesai,Cluster Rumah Sakit terdeteksi di Nusa Tenggara Barat dengan 5 kasus terkait
537,ID-NB,2020-10-30,2020-11-22,Cluster Keluarga Nusa Tenggara Barat 9,Keluarga,Lokasi Keluarga Nusa Tenggara Barat,"Jl. Keluarga No. 39, Nusa Tenggara Barat",3.958441,129.180772,1,22,107,23,2,12,2,10,12,6,12,3,1,0,0,False,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Nusa Tenggara Barat dengan 22 kasus terkait
538,ID-NB,2020-04-01,2020-04-19,Cluster Pasar Nusa Tenggara Barat 10,Pasar,Lokasi Pasar Nusa Tenggara Barat,"Jl. Pasar No. 10, Nusa Tenggara Barat",-2.603417,126.978417,1,28,123,23,6,16,3,16,12,10,15,3,1,0,0,False,True,False,False,Terkendali,Cluster Pasar terdeteksi di Nusa Tenggara Barat dengan 28 kasus terkait
539,ID-NB,2022-08-07,2022-08-27,Cluster Keluarga Nusa Tenggara Barat 11,Keluarga,Lokasi Keluarga Nusa Tenggara Barat,"Jl. Keluarga No. 26, Nusa Tenggara Barat",-8.63032,127.878335,1,16,35,5,4,9,2,7,9,5,7,2,1,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Nusa Tenggara Barat dengan 16 kasus terkait
540,ID-NB,2020-03-18,2020-04-12,Cluster Keluarga Nusa Tenggara Barat 12,Keluarga,Lokasi Keluarga Nusa Tenggara Barat,"Jl. Keluarga No. 55, Nusa Tenggara Barat",3.043486,134.397359,1,9,20,4,1,6,0,3,6,1,5,1,0,0,0,True,True,False,False,Terkendali,Cluster Keluarga terdeteksi di Nusa Tenggara Barat dengan 9 kasus terkait
541,ID-NB,2021-04-28,2021-06-15,Cluster Perkantoran Nusa Tenggara Barat 13,Perkantoran,Lokasi Perkantoran Nusa Tenggara Barat,"Jl. Perkantoran No. 50, Nusa Tenggara Barat",4.020828,124.010598,1,44,98,19,12,30,5,20,24,15,24,6,3,1,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Nusa Tenggara Barat dengan 44 kasus terkait
542,ID-NB,2022-06-17,2022-08-07,Cluster Universitas Nusa Tenggara Barat 14,Universitas,Lokasi Universitas Nusa Tenggara Barat,"Jl. Universitas No. 35, Nusa Tenggara Barat",-3.007786,98.168565,1,86,396,99,34,40,5,49,37,34,44,12,3,2,1,True,True,False,False,Terkendali,Cluster Universitas terdeteksi di Nusa Tenggara Barat dengan 86 kasus terkait
543,ID-NT,2020-07-07,2020-08-23,Cluster Pernikahan Nusa Tenggara Timur 1,Pernikahan,Lokasi Pernikahan Nusa Tenggara Timur,"Jl. Pernikahan No. 14, Nusa Tenggara Timur",-9.533013,120.484013,1,134,458,121,13,85,19,69,65,34,74,17,5,3,0,False,True,False,False,Selesai,Cluster Pernikahan terdeteksi di Nusa Tenggara Timur dengan 134 kasus terkait
544,ID-NT,2022-08-02,2022-09-02,Cluster Universitas Nusa Tenggara Timur 2,Universitas,Lokasi Universitas Nusa Tenggara Timur,"Jl. Universitas No. 55, Nusa Tenggara Timur",-0.500098,123.271225,1,45,106,14,26,9,3,25,20,10,26,8,2,1,0,True,True,False,True,Selesai,Cluster Universitas terdeteksi di Nusa Tenggara Timur dengan 45 kasus terkait
545,ID-NT,2020-03-15,2020-04-05,Cluster Rumah Sakit Nusa Tenggara Timur 3,Rumah Sakit,Lokasi Rumah Sakit Nusa Tenggara Timur,"Jl. Rumah Sakit No. 75, Nusa Tenggara Timur",-8.441656,131.073345,1,41,155,32,8,24,7,19,22,9,19,4,2,0,0,True,False,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Nusa Tenggara Timur dengan 41 kasus terkait
546,ID-NT,2020-05-23,2020-06-19,Cluster Rumah Sakit Nusa Tenggara Timur 4,Rumah Sakit,Lokasi Rumah Sakit Nusa Tenggara Timur,"Jl. Rumah Sakit No. 2, Nusa Tenggara Timur",-8.051595,100.144802,1,17,74,16,1,8,3,9,8,5,9,2,0,0,0,False,True,False,True,Terkendali,Cluster Rumah Sakit terdeteksi di Nusa Tenggara Timur dengan 17 kasus terkait
547,ID-NT,2020-09-03,2020-10-10,Cluster Pabrik Nusa Tenggara Timur 5,Pabrik,Lokasi Pabrik Nusa Tenggara Timur,"Jl. Pabrik No. 7, Nusa Tenggara Timur",-7.484063,136.57894,1,14,36,8,2,7,1,7,7,3,7,1,1,0,0,True,True,False,False,Selesai,Cluster Pabrik terdeteksi di Nusa Tenggara Timur dengan 14 kasus terkait
548,ID-NT,2022-06-01,2022-07-20,Cluster Olahraga Nusa Tenggara Timur 6,Olahraga,Lokasi Olahraga Nusa Tenggara Timur,"Jl. Olahraga No. 4, Nusa Tenggara Timur",-3.85552,102.911052,1,164,578,101,46,85,24,89,75,38,98,25,5,2,2,True,True,False,False,Selesai,Cluster Olahraga terdeteksi di Nusa Tenggara Timur dengan 164 kasus terkait
