id_vaksinasi,iso_code,tanggal,vaksin_sinovac,vaksin_astrazeneca,vaksin_pfizer,vaksin_moderna,vaksin_novavax,vaksin_lainnya,dosis_1,dosis_2,dosis_booster,lansia_vaksin,dewasa_vaksin,remaja_vaksin,anak_vaksin,nakes_vaksin,guru_vaksin,petugas_publik_vaksin,puskesmas_vaksin,rumah_sakit_vaksin,sentra_vaksin,drive_thru_vaksin,kipi_ringan,kipi_sedang,kipi_berat
1469,ID-BE,2021-12-27,922,787,1609,837,0,0,2070,2818,117,784,2765,482,264,559,235,208,2245,1012,779,584,189,30,3
1470,ID-LA,2021-12-27,12047,5230,12986,6938,0,0,14352,22495,1080,7586,25107,2109,633,3742,3413,2145,16745,10140,5968,3722,629,106,12
1471,ID-BB,2021-12-27,2134,1303,3363,1417,493,1152,4674,6577,516,2308,7276,614,555,516,614,683,4362,2929,1639,499,382,94,3
1472,ID-KR,2021-12-27,3511,3520,4904,2135,0,0,6549,7783,1032,2764,9910,1253,417,1291,1002,476,5865,2952,2371,1742,349,96,7
1473,ID-JK,2021-12-27,15214,8669,21120,13068,0,0,26903,37392,2234,13712,39029,5191,3264,3633,3775,3730,27200,15335,9210,4708,2625,542,9
1474,ID-JB,2021-12-27,30344,26471,47593,24256,0,0,53866,77231,12815,25321,82970,9982,2143,11980,10046,6850,69281,31061,20680,14087,4046,1036,39
1475,ID-JT,2021-12-27,39904,17338,34910,29069,0,0,39753,70669,11638,20633,73413,8027,10506,9175,4108,3071,65369,36364,22071,8959,5192,1099,23
1476,ID-YO,2021-12-27,1623,662,1321,741,0,0,1740,2454,227,791,2695,343,66,388,234,159,2097,1068,544,415,209,12,0
1477,ID-JI,2021-12-27,35363,23537,48374,21514,0,0,62473,81309,4226,31796,95726,18208,5563,17731,9787,4146,73176,34927,20286,15590,5123,635,41
1478,ID-BT,2021-12-27,2628,1098,4188,1519,0,0,2916,4947,579,1965,5816,1247,693,593,851,717,4351,2330,1607,630,168,77,6
1479,ID-BA,2021-12-27,2147,1935,3515,1164,203,475,4655,5583,409,1948,6851,1308,45,1239,285,559,5532,2689,1711,1044,116,76,6
1480,ID-NB,2021-12-27,4621,3620,6202,1825,0,0,7987,9611,164,2649,11654,2117,1036,1744,1209,1202,8885,3876,2970,2140,633,77,4
1481,ID-NT,2021-12-27,953,634,1176,885,0,0,1533,2542,128,737,2346,449,139,300,281,92,1660,815,599,296,174,23,2
1482,ID-KB,2021-12-27,2142,1785,2000,1773,0,0,3124,4142,730,1192,4943,396,735,847,628,267,3363,1581,1219,1109,251,62,0
1483,ID-KT,2021-12-27,1240,1764,2103,647,127,297,2619,3667,59,1271,3925,511,426,888,241,446,3058,1633,920,528,125,28,3
1484,ID-KS,2021-12-27,2457,1207,3031,1760,0,0,2716,5019,82,2036,5588,512,753,631,382,560,4641,1798,1070,813,101,19,1
1485,ID-KI,2021-12-27,1216,524,1300,1003,0,0,1727,2481,176,797,2944,420,247,560,263,297,2274,999,491,559,131,34,2
1486,ID-KU,2021-12-27,2137,1946,3302,2254,181,423,3376,6026,614,2117,7356,834,684,601,513,315,5715,2140,1987,703,175,87,7
1487,ID-SA,2021-12-27,4571,2191,4218,1337,287,671,4715,7305,522,3155,8746,1048,279,876,1121,909,6421,2778,1523,1579,653,97,8
1488,ID-ST,2021-12-27,1969,2430,4207,1537,0,0,4057,5718,468,1569,7040,1422,933,1442,531,496,4171,2957,1205,1268,189,11,6
1489,ID-SN,2021-12-27,13785,5890,20487,6969,0,0,21028,27563,4512,11461,34533,3693,1742,4303,2995,2505,21765,11606,4844,3720,1985,317,14
1490,ID-SG,2021-12-27,4200,1970,5282,2909,0,0,5494,9661,409,3335,8756,1144,589,1006,552,556,6330,4269,2522,1892,439,28,10
1491,ID-GO,2021-12-27,4161,3502,5542,3926,0,0,6375,10552,560,3275,10385,2447,1578,2429,788,567,9401,3689,2688,1533,357,56,3
1492,ID-SR,2021-12-27,719,913,1010,367,28,66,1096,1771,284,662,2253,216,199,226,179,70,1285,665,443,221,53,26,0
1493,ID-MA,2021-12-27,1406,514,1642,505,0,0,1233,2667,147,918,2630,601,77,265,294,171,1697,1215,677,583,133,36,2
1494,ID-MU,2021-12-27,1193,778,1433,866,0,0,1450,2181,233,870,2698,639,125,426,264,245,1750,1271,642,346,110,41,1
1495,ID-PA,2021-12-27,2094,1248,2928,676,0,0,3428,4353,146,1325,4333,821,247,853,465,278,3029,1935,991,743,289,30,4
1496,ID-PB,2021-12-27,3197,3731,4337,2503,0,0,6373,8227,870,2483,9970,1256,743,1676,1098,666,5658,3692,2020,953,507,43,9
1497,ID-AC,2022-01-03,8903,4123,7225,3841,0,0,7076,8664,10086,4544,16431,3566,2096,2158,1569,1275,13287,6616,4084,3507,1149,157,6
1498,ID-SU,2022-01-03,23519,21773,35035,18385,0,0,26456,45334,38991,23780,64561,10070,4217,11917,5843,2487,52657,22437,18262,14560,1886,681,87
1499,ID-SB,2022-01-03,2944,1184,3964,1316,37,87,2353,3976,4207,2045,6849,670,920,1050,809,551,4976,2675,1040,1118,155,89,1
1500,ID-RI,2022-01-03,3342,3857,5126,1543,415,969,3284,6345,4715,2617,11275,1132,1259,1734,1189,926,6989,3058,2369,883,448,40,3
1501,ID-JA,2022-01-03,2891,1393,4731,1384,0,0,2441,3157,4725,1814,7273,994,660,934,730,638,4175,2085,1149,1124,518,80,9
1502,ID-SS,2022-01-03,5381,5849,6863,5040,0,0,6798,10872,8301,4064,14638,3155,2104,2269,1297,563,10570,5766,3320,1423,661,153,21
1503,ID-BE,2022-01-03,3275,1428,3700,3310,0,0,3403,5490,2529,2486,8181,1443,608,1594,798,745,5348,3178,1922,794,213,23,8
1504,ID-LA,2022-01-03,2310,1849,3714,1139,0,0,2431,3688,2177,2015,5880,1091,346,775,683,203,3900,2000,990,871,214,32,5
1505,ID-BB,2022-01-03,3369,3855,5529,1460,0,0,3907,4501,4744,2289,10240,2113,665,1889,960,912,8394,2852,1875,1184,430,126,11
1506,ID-KR,2022-01-03,2020,844,2736,1825,228,533,1882,3247,3619,1999,5168,1111,231,960,452,260,4270,1867,879,953,90,31,3
1507,ID-JK,2022-01-03,10276,4542,12257,9779,0,0,9016,12771,12861,6451,24611,3656,2704,3903,2978,2939,19535,8818,6117,4904,869,205,14
1508,ID-JB,2022-01-03,37455,37075,61824,24790,7407,17283,49083,92244,50679,41349,126789,19785,2189,22106,17383,5171,87751,38839,21513,24649,3758,900,51
1509,ID-JT,2022-01-03,18806,25277,38241,15757,0,0,21369,30237,28878,15360,65749,11899,2679,14231,8448,6192,48273,26170,12471,8353,4166,486,48
1510,ID-YO,2022-01-03,2564,1268,3935,1210,43,101,2695,4183,4094,1776,6376,479,578,951,324,317,5441,2299,1439,1289,127,70,7
1511,ID-JI,2022-01-03,45759,31078,78675,30915,0,0,45469,89563,69973,34271,119349,16761,540,18343,13008,12566,91343,42997,20042,26090,8351,969,152
1512,ID-BT,2022-01-03,1048,641,1367,1094,119,277,1068,1573,1526,1079,3028,526,146,313,183,259,2140,1176,768,469,140,27,3
1513,ID-BA,2022-01-03,2201,988,2870,984,85,200,1911,3590,1938,1630,5167,1020,459,486,682,159,4127,1643,1101,854,130,47,4
1514,ID-NB,2022-01-03,3135,1916,3986,2327,247,577,3151,4223,5080,2307,8551,768,292,703,991,548,5982,2640,2402,1186,284,119,3
1515,ID-NT,2022-01-03,1525,585,2198,765,222,520,1658,2222,1502,1029,3541,443,510,344,336,184,3352,1736,684,798,107,14,5
1516,ID-KB,2022-01-03,2288,1388,3609,1030,409,954,2202,3607,4256,1565,7125,1115,296,746,487,279,4021,2387,1224,1041,210,59,5
1517,ID-KT,2022-01-03,2282,751,2656,1575,0,0,1583,3087,2107,1262,4477,629,117,444,715,323,3998,1918,852,546,185,18,4
1518,ID-KS,2022-01-03,2599,1357,4016,1483,0,0,2507,4012,3389,1887,6757,1011,111,699,285,452,5312,2137,1873,1088,395,28,3
1519,ID-KI,2022-01-03,3202,3229,4718,2283,50,118,3353,6497,3420,2481,8561,783,985,804,646,1071,7899,3044,2010,1550,585,60,3
1520,ID-KU,2022-01-03,1145,1441,1717,840,97,226,1320,2105,2301,1142,3373,287,442,598,322,355,3185,1425,1028,353,242,8,5
1521,ID-SA,2022-01-03,3458,1092,3739,1881,0,1,2898,3593,2289,2117,6259,1424,323,649,1010,253,4158,2959,1791,699,501,25,9
1522,ID-ST,2022-01-03,2958,3124,4932,3055,0,0,3712,4538,3542,2890,10316,1075,987,1474,560,312,6927,3369,1942,1553,498,136,7
1523,ID-SN,2022-01-03,3800,2067,5769,2152,1385,3231,5223,6023,5846,3941,11658,1819,454,2473,1734,442,10968,4746,2152,2217,804,140,13
1524,ID-SG,2022-01-03,2970,1679,4017,1910,0,0,3062,5071,4343,2230,6615,771,359,1056,742,630,5501,2680,1937,941,289,55,7
1525,ID-GO,2022-01-03,1148,602,1487,984,0,0,887,1270,1199,990,2893,622,143,552,345,305,2136,1168,689,472,204,20,0
1526,ID-SR,2022-01-03,2521,1680,4096,2950,0,0,2268,4467,5101,2583,6895,662,327,1000,859,481,6384,2570,1241,588,465,97,4
1527,ID-MA,2022-01-03,1958,1933,2746,957,0,0,1826,2643,1877,1349,4834,966,580,1097,403,526,4135,1835,1277,654,311,38,2
1528,ID-MU,2022-01-03,3381,3544,6209,2302,0,0,4508,5108,3439,2578,10027,2034,850,1220,957,857,8150,3214,2302,1272,259,37,8
1529,ID-PA,2022-01-03,4585,2694,4957,3030,0,0,4567,5580,3795,3490,10069,1152,1333,2213,1060,353,6290,3395,2315,1174,419,23,5
1530,ID-PB,2022-01-03,1280,474,1327,524,141,329,1045,1483,1902,701,2870,342,288,286,390,294,1936,916,473,319,52,8,2
1531,ID-AC,2022-01-10,2123,1688,2740,1499,90,210,1875,2945,2691,1310,5760,856,157,537,355,358,3923,2173,1528,967,314,11,1
1532,ID-SU,2022-01-10,15406,8455,34460,12785,348,812,21624,24604,32409,16645,45868,7259,2700,5646,4844,2752,34971,20265,10333,8418,2679,482,66
1533,ID-SB,2022-01-10,1190,852,1252,532,65,153,1176,1238,1100,774,2866,494,167,582,343,191,2308,947,790,354,98,14,2
1534,ID-RI,2022-01-10,1849,2163,2382,1228,0,0,2180,2667,2343,1706,4700,1068,106,856,535,322,3407,1561,1233,953,134,24,5
1535,ID-JA,2022-01-10,3266,3193,6727,2197,0,0,4083,5583,6522,2351,9282,1348,26,982,1318,320,7506,4180,2030,2306,613,56,12
1536,ID-SS,2022-01-10,5387,6669,11195,4283,0,0,6293,13679,11576,4832,17081,3296,2299,2970,1306,838,12565,6709,3654,2692,461,69,3
1537,ID-BE,2022-01-10,2065,1675,2306,811,0,0,1688,2210,2141,1152,4386,1019,383,955,489,503,3727,2025,891,756,329,30,5
1538,ID-LA,2022-01-10,5976,6757,11669,4555,0,0,8155,12490,8338,5207,18466,2378,689,3139,929,705,13727,6669,3348,3984,1278,166,15
1539,ID-BB,2022-01-10,1854,2053,3378,1480,0,0,2164,3485,3560,1984,5423,1038,329,1261,722,499,4826,2124,1002,1000,208,12,1
1540,ID-KR,2022-01-10,1858,2346,3272,1042,157,366,2245,3998,4056,1804,5791,1221,38,676,533,301,4155,2483,1435,567,338,16,8
1541,ID-JK,2022-01-10,6989,3577,9743,6059,10,23,7174,11678,10560,4491,16338,2802,1055,3134,1720,1986,15627,7075,3756,3655,814,147,10
1542,ID-JB,2022-01-10,42306,31453,89043,44880,0,0,43217,79806,76406,43244,134002,11280,4974,29786,9704,7279,109623,48631,39098,16896,7855,425,190
1543,ID-JT,2022-01-10,21439,12365,22802,8533,722,1686,19631,32843,23859,12653,46678,3832,869,9786,5058,3092,34686,19221,12779,7146,2728,600,41
1544,ID-YO,2022-01-10,2941,2065,4487,2173,0,0,3488,5225,2631,2245,7392,988,577,642,928,505,6708,3487,1377,988,379,19,3
1545,ID-JI,2022-01-10,30132,9843,27653,16863,0,0,22968,25515,29264,14395,52062,9344,4821,8469,5049,4055,45323,17041,12877,9863,1609,379,40
1546,ID-BT,2022-01-10,1144,876,1773,931,22,51,1267,1777,1614,907,3405,319,291,388,165,326,2763,1361,820,344,190,25,0
1547,ID-BA,2022-01-10,3147,2462,5315,1935,0,0,3465,4837,5457,2346,9033,937,439,1174,490,654,7079,2588,1598,1897,130,110,11
1548,ID-NB,2022-01-10,3808,1836,4796,2021,0,0,2665,3905,3743,3013,9285,1712,884,740,1185,624,5180,3095,1997,1631,228,56,5
1549,ID-NT,2022-01-10,1895,1651,2071,775,0,0,1325,2232,2072,1501,4392,498,6,448,497,362,3473,1705,1023,951,71,19,2
1550,ID-KB,2022-01-10,2411,1665,2295,1000,0,0,1997,3301,1753,1613,5476,611,332,440,546,168,4136,2051,921,640,221,44,3
1551,ID-KT,2022-01-10,1294,968,1392,596,0,0,1213,1523,1540,668,2776,552,254,427,278,314,2472,1235,456,263,142,21,2
1552,ID-KS,2022-01-10,2465,2425,3775,1685,0,0,2498,3822,3647,2582,7698,1245,833,917,918,614,5499,2803,1618,1360,471,99,6
1553,ID-KI,2022-01-10,2461,2491,3292,2635,0,0,3061,4874,3219,2154,7847,989,429,1329,507,571,6188,2549,1457,1389,525,100,8
1554,ID-KU,2022-01-10,2178,1733,3690,1798,177,414,2441,3371,4833,2062,6970,1240,763,1457,829,653,4762,2013,1116,1279,134,67,1
1555,ID-SA,2022-01-10,2372,1256,2627,811,158,369,1922,3090,3786,1471,4557,485,685,1065,720,476,3873,1935,1475,499,306,47,3
1556,ID-ST,2022-01-10,3779,1904,4402,1369,532,1242,3501,4560,5718,2650,9895,1157,556,662,990,724,7134,3105,2195,1092,558,113,11
1557,ID-SN,2022-01-10,8994,3225,10634,7965,0,0,6783,10749,9792,6859,18516,4457,3065,2374,1842,1632,15610,8463,3824,3578,1238,174,17
1558,ID-SG,2022-01-10,1990,1243,3220,1118,550,1283,2791,4327,3072,2240,5823,726,465,948,314,206,4378,1929,953,555,204,19,3
1559,ID-GO,2022-01-10,4403,1277,3798,3526,0,0,3474,6414,6210,2536,8814,1870,335,1223,1080,440,6005,3245,1617,1172,427,109,8
1560,ID-SR,2022-01-10,1087,409,1089,698,31,74,998,1272,746,582,2088,494,118,212,258,197,1799,918,460,192,45,30,2
1561,ID-MA,2022-01-10,1449,857,2407,1154,0,0,1270,2437,1284,986,4017,657,433,639,475,197,3252,1318,904,555,156,30,5
1562,ID-MU,2022-01-10,1121,914,1608,703,0,0,1276,2082,1961,1040,3116,578,7,309,316,340,2216,1101,559,508,156,5,0
1563,ID-PA,2022-01-10,1327,1275,2216,754,0,0,1461,2433,1862,840,3664,491,284,767,351,227,2573,1158,738,402,239,10,4
1564,ID-PB,2022-01-10,1925,1708,3551,2446,0,0,2401,4030,4778,2197,6952,1019,584,1216,878,226,4152,2860,1917,789,264,12,5
1565,ID-AC,2022-01-17,4754,4729,6066,3679,246,574,4767,7974,6909,4199,13963,1536,1197,2330,846,790,11029,4942,2384,1814,662,94,19
1566,ID-SU,2022-01-17,12453,14164,20662,10836,0,0,16071,21565,24161,14369,37459,7618,4786,5996,5742,2289,31618,15427,11321,6238,693,116,33
1567,ID-SB,2022-01-17,5066,1734,4636,3553,0,0,3711,5245,4042,3544,9161,1438,429,1379,1491,883,6176,3617,2796,2233,155,97,4
1568,ID-RI,2022-01-17,9422,6428,8149,4416,0,0,7679,9533,9816,5708,18874,2127,1777,3542,2642,1210,15276,8109,5050,3063,561,187,25
1569,ID-JA,2022-01-17,1648,887,1713,761,0,0,1442,1840,1708,1017,3721,317,96,522,439,161,2170,1136,840,688,79,9,0
1570,ID-SS,2022-01-17,8295,6316,10992,5894,0,0,9163,11829,15139,7743,20083,2891,2536,4575,3144,1825,12753,8455,4234,4704,906,246,24
1571,ID-BE,2022-01-17,3205,1351,5649,1563,0,0,2498,4967,2985,2438,7555,1496,838,795,1145,392,5908,3174,2197,1487,520,31,3
1572,ID-LA,2022-01-17,9917,3158,10630,4113,0,0,6587,8703,10063,4629,18938,2864,2566,2055,1343,562,16081,6529,3406,1955,1296,154,13
1573,ID-BB,2022-01-17,1764,1450,1596,1569,0,0,1645,2876,3096,1186,3923,847,321,774,483,162,2740,1747,871,653,107,37,5
1574,ID-KR,2022-01-17,1748,1522,2432,1199,0,0,1853,2793,3188,1406,4358,742,587,720,292,385,3659,1579,1012,948,127,19,3
1575,ID-JK,2022-01-17,8051,3450,6703,4213,0,0,6151,11062,5507,5087,14242,1585,1996,1819,749,1558,10240,6470,3361,2400,790,109,22
1576,ID-JB,2022-01-17,31980,13987,48342,10348,0,0,30798,32675,50782,16723,69262,13276,4516,15538,10253,5384,49457,24261,11223,13083,3279,416,68
1577,ID-JT,2022-01-17,66113,22099,81147,28866,0,0,54785,63594,39753,35922,131630,10632,14492,25256,16318,12762,110624,43265,27542,10032,5303,229,38
1578,ID-YO,2022-01-17,2039,858,2861,1381,0,0,2076,3168,3336,1166,4617,408,17,634,459,375,3311,1763,1377,962,113,12,2
1579,ID-JI,2022-01-17,68793,27853,86277,45864,0,0,58849,84493,96722,53699,137752,13184,1548,32602,17866,14952,119726,54333,26743,26567,2521,941,214
1580,ID-BT,2022-01-17,959,635,1179,565,8,18,985,1451,1456,672,2059,321,255,288,274,80,1724,942,522,224,135,20,0
1581,ID-BA,2022-01-17,3031,3747,6168,1470,0,0,4016,4846,5084,3401,10120,920,1217,1979,985,392,8117,3484,2061,1202,170,56,2
1582,ID-NB,2022-01-17,4704,1505,5327,2605,0,0,3155,5941,3840,2470,10529,1768,516,1756,590,495,6780,3043,2790,1500,427,49,2
1583,ID-NT,2022-01-17,5437,4100,6528,2739,0,0,4499,6607,7123,3933,11717,2315,1424,2326,589,629,7620,4533,2359,1120,606,129,15
1584,ID-KB,2022-01-17,2112,1653,3067,2975,84,197,2778,3576,4048,2375,7053,842,27,822,696,753,4977,2189,1068,556,203,33,6
1585,ID-KT,2022-01-17,1279,660,1877,1663,89,209,1649,1744,1502,1014,3808,681,291,448,556,252,3090,1436,698,458,122,25,2
1586,ID-KS,2022-01-17,694,546,1363,775,0,0,963,1550,942,556,2309,352,65,343,151,197,1591,965,604,398,112,11,1
1587,ID-KI,2022-01-17,3536,1230,3027,1786,117,273,2765,3646,4908,1867,7013,927,558,1442,951,329,5464,2420,1396,1020,283,23,8
1588,ID-KU,2022-01-17,2407,1434,3635,1480,205,479,2516,4587,3418,2174,6103,683,601,1425,451,404,5284,2778,1346,985,303,39,2
1589,ID-SA,2022-01-17,4653,3495,4536,3458,0,0,3378,5662,7149,3210,11428,1542,531,1981,712,1164,7908,3976,2058,1756,559,99,7
1590,ID-ST,2022-01-17,3016,1626,4312,2778,0,0,2741,4644,3932,2474,7204,1677,778,1493,557,476,5175,3398,1808,1582,389,109,6
1591,ID-SN,2022-01-17,9272,4370,15590,10513,0,0,9196,16890,11262,6814,26671,4822,642,2400,3097,2369,19922,10579,7161,4679,1072,369,25
1592,ID-SG,2022-01-17,2303,1041,2921,1235,43,102,1582,2342,2763,1400,5730,1083,320,1095,288,219,3559,1893,886,1018,245,17,6
1593,ID-GO,2022-01-17,3050,2591,5394,2985,0,0,3552,5235,5531,2465,10420,1517,875,1267,1046,526,7624,3291,2803,1792,631,38,10
1594,ID-SR,2022-01-17,1342,534,1794,525,0,0,1061,1567,1346,836,2827,261,315,559,200,262,2388,952,547,211,167,14,3
1595,ID-MA,2022-01-17,1554,1098,3511,926,103,242,2027,2694,3216,1445,5567,733,434,761,307,475,3722,2154,1300,598,209,21,2
1596,ID-MU,2022-01-17,5112,3213,6694,1939,0,0,4856,5477,7729,4103,11396,1178,697,1918,1549,1348,8293,4985,2558,2265,736,124,16
1597,ID-PA,2022-01-17,3633,3409,7041,4120,0,0,5168,6635,8959,4086,11311,2088,1074,2359,1429,905,7719,4230,3121,913,644,96,17
1598,ID-PB,2022-01-17,2868,3337,3782,2000,0,0,3348,3708,2832,2877,7927,1075,592,1021,762,958,5844,3584,2255,1289,458,86,2
1599,ID-AC,2022-01-24,4735,2245,5196,3526,0,0,3604,7849,5300,3249,10852,822,461,1588,1162,772,8539,3865,1782,2142,689,77,3
1600,ID-SU,2022-01-24,8941,4101,15352,10696,0,0,10063,14217,11441,7509,28647,2447,1636,5183,2223,1878,22604,8433,6463,4620,1072,46,28
1601,ID-SB,2022-01-24,1466,1031,1314,1126,0,0,1181,1544,1368,1086,3607,479,46,313,422,297,2780,1339,683,461,240,17,0
1602,ID-RI,2022-01-24,3800,1807,4944,2677,0,0,3560,5058,4888,2276,8380,881,1278,1647,1242,634,7051,3129,2499,978,643,17,5
1603,ID-JA,2022-01-24,1270,999,2625,1545,0,0,1775,3106,2369,1156,4184,561,263,524,206,133,3522,1716,1276,327,312,15,6
1604,ID-SS,2022-01-24,2560,1817,4207,1445,0,0,2132,3391,4799,2092,7277,1471,547,936,422,762,5137,2604,1879,748,273,13,6
1605,ID-BE,2022-01-24,1888,1215,2781,1769,0,0,1980,3451,3125,1425,5585,536,671,574,408,183,4560,1878,916,968,153,67,4
1606,ID-LA,2022-01-24,1841,2579,3321,1139,0,0,1951,3141,3809,1684,6238,512,132,1065,835,587,3992,2497,1001,1043,181,79,4
1607,ID-BB,2022-01-24,3593,3522,3574,1831,0,0,3369,4176,5210,1968,8560,967,969,1321,1146,744,5624,3465,2439,1319,507,109,9
1608,ID-KR,2022-01-24,2641,1500,4487,1439,519,1212,3249,4959,2389,1786,8586,971,639,1289,1074,469,6263,3527,1229,732,125,34,8
1609,ID-JK,2022-01-24,4828,2549,5426,2893,0,0,4541,5773,7758,3469,10221,1791,1131,1816,1361,870,6397,3428,1735,1155,199,73,7
1610,ID-JB,2022-01-24,21721,13540,45403,14043,3467,8089,31411,38055,34966,20700,70485,8057,5373,6896,8286,6761,54534,30433,14840,6999,3005,879,70
1611,ID-JT,2022-01-24,55141,23605,74251,37856,0,0,49599,89595,60431,45079,118766,14212,1508,25639,15679,8047,113313,44925,32739,26179,7702,862,103
1612,ID-YO,2022-01-24,4030,1590,4058,3944,0,0,3573,6400,3963,3306,9337,1707,395,817,666,304,6499,3917,2324,1448,312,111,2
1613,ID-JI,2022-01-24,14794,11725,19882,9305,1387,3238,16455,29949,28672,11375,37050,4140,595,4329,5469,2524,34265,16767,8989,4950,1561,333,6
1614,ID-BT,2022-01-24,2067,1480,2491,2013,0,0,2027,3009,3140,1952,5845,946,381,829,559,609,3421,1748,1154,710,203,22,3
1615,ID-BA,2022-01-24,3956,1795,5477,3323,0,0,3112,5571,3940,3355,9756,1063,370,1502,1060,821,8010,3411,1948,2168,631,122,11
1616,ID-NB,2022-01-24,1292,870,1575,912,0,0,1345,1411,2130,928,3262,244,60,370,421,97,2555,1236,730,356,87,19,1
1617,ID-NT,2022-01-24,1558,947,1820,929,0,0,1066,1804,2547,1174,3249,540,440,655,513,375,2771,1517,747,518,209,27,3
1618,ID-KB,2022-01-24,973,1320,1461,1270,0,0,1153,2061,1772,877,3367,531,198,649,376,235,2724,1399,880,574,88,47,4
1619,ID-KT,2022-01-24,1247,1027,2299,593,0,0,1169,1921,2217,1021,3696,493,130,488,277,154,2176,1448,788,436,70,48,1
1620,ID-KS,2022-01-24,2676,975,2520,1383,0,0,1950,2864,3246,1502,5475,1037,133,969,627,511,3452,1761,1275,900,253,45,3
1621,ID-KI,2022-01-24,2880,1711,3568,2494,0,0,2744,5224,4781,2324,6675,895,139,1213,431,835,4937,2564,1973,1291,406,56,10
1622,ID-KU,2022-01-24,3154,1817,3215,2052,0,0,2579,4631,3634,1980,7244,1275,80,742,718,584,4690,2699,2025,1111,390,16,7
1623,ID-SA,2022-01-24,2020,1024,2995,2052,0,0,1659,3428,2736,1613,5547,515,545,813,685,345,4580,1854,1585,1168,365,57,4
1624,ID-ST,2022-01-24,3572,2601,5311,2975,0,0,2921,5928,5688,2202,8740,1796,257,1904,1109,806,6926,3354,1911,1190,341,47,9
1625,ID-SN,2022-01-24,7543,8675,14072,8192,0,0,10715,19170,7858,7739,23098,2944,3617,3905,2457,1193,16598,8367,7149,5386,835,376,27
1626,ID-SG,2022-01-24,4129,3491,4723,2312,0,0,3687,6898,7107,2704,9796,1592,227,1219,624,484,8529,3232,2847,1212,700,75,10
1627,ID-GO,2022-01-24,3342,1590,5362,2872,0,0,2804,6054,5670,2675,8851,721,876,670,1048,729,6844,2971,1935,1286,463,94,3
1628,ID-SR,2022-01-24,3566,1665,4451,2720,0,0,3219,4914,3463,2349,9092,1834,749,1237,952,601,6929,3594,2170,1189,496,31,9
1629,ID-MA,2022-01-24,2111,1715,2589,2210,0,0,1768,2852,3684,1627,6454,1222,320,555,477,447,4705,2492,1284,707,89,83,6
1630,ID-MU,2022-01-24,3971,1615,5232,2755,0,0,3118,5324,4286,3321,8989,1599,1275,927,767,483,7323,3785,1635,1228,641,26,8
1631,ID-PA,2022-01-24,2006,962,1936,815,0,0,1271,2707,1209,1039,3971,764,224,853,258,120,3033,1258,654,815,238,8,4
1632,ID-PB,2022-01-24,1619,1549,3633,2246,0,0,2542,4246,1959,1628,6662,550,184,1044,755,665,3972,2652,1564,1129,450,60,5
1633,ID-AC,2022-01-31,2853,3497,5870,3112,0,0,3979,6380,5569,2975,10277,860,552,1559,1087,1015,7586,4577,2596,2177,388,120,14
1634,ID-SU,2022-01-31,11769,4718,16040,6757,0,0,8051,12785,10771,8940,28434,2797,505,3964,1714,2707,19018,8472,4909,4941,1719,140,16
1635,ID-SB,2022-01-31,2974,2181,4375,1803,0,0,2462,4817,3539,2518,7400,1035,96,1060,1123,474,5797,2443,1382,984,513,81,4
1636,ID-RI,2022-01-31,3644,5287,6882,1796,46,109,4737,8057,6467,4209,11131,2537,1416,1522,711,1265,8978,4437,2441,2476,426,162,12
1637,ID-JA,2022-01-31,2566,1202,2858,1783,0,0,2101,3216,3386,1531,5619,547,437,506,258,655,5043,2479,1451,461,267,79,4
1638,ID-SS,2022-01-31,5477,6000,7735,2196,0,0,5732,8747,8459,3896,12878,1073,1936,2260,1661,968,11108,6002,2697,2139,282,62,12
1639,ID-BE,2022-01-31,3796,2272,4154,2168,0,0,3263,4680,3706,3018,7868,1632,548,1541,725,417,7316,3193,2305,813,552,89,11
1640,ID-LA,2022-01-31,2997,3832,4962,1832,0,0,3385,4650,6345,2722,8762,1107,440,905,981,279,7923,2729,2006,1704,150,72,12
1641,ID-BB,2022-01-31,2272,1124,3623,2123,186,435,2393,4836,3152,1480,6638,1212,309,600,673,452,4487,2906,1202,913,177,48,5
1642,ID-KR,2022-01-31,2088,1151,3236,1703,0,0,1918,3524,2524,1321,5045,925,437,1193,396,552,4254,1954,1569,607,266,21,4
1643,ID-JK,2022-01-31,9495,4717,13700,3708,116,271,7113,11357,10771,5982,23537,1833,2743,3587,3038,2091,18133,7903,4395,3497,1176,276,9
1644,ID-JB,2022-01-31,68296,20349,85803,53393,0,0,52943,68912,65161,51023,151678,20045,12543,17871,11979,12311,117185,51885,43872,18009,3423,1576,201
1645,ID-JT,2022-01-31,11540,11290,17767,14069,0,0,11235,27103,17598,9494,35848,7059,4793,4747,5255,2122,31781,14132,8427,5851,2727,131,14
1646,ID-YO,2022-01-31,3650,3242,4636,2427,0,0,3857,5094,4761,3002,9528,1783,1097,2071,872,1065,6272,3611,2049,1004,497,78,4
1647,ID-JI,2022-01-31,30459,11596,43979,23521,126,294,27478,50817,52675,27230,79032,13791,7545,8713,10966,6566,53748,23540,15393,15893,5035,831,107
1648,ID-BT,2022-01-31,4008,1229,4614,1738,88,207,2593,5822,3820,1958,8052,1005,458,612,873,715,6507,2882,1332,1139,270,74,10
1649,ID-BA,2022-01-31,5636,2730,5151,3295,0,0,4293,7453,6339,3944,11481,1968,1651,1969,862,835,9118,4648,2842,2196,413,129,6
